ID_REF	VALUE	5522887032_I.Avg_NBEADS	5522887032_I.BEAD_STDERR	5522887032_I.Detection Pval
ILMN_2370241	106.5838	21	5.805353	0.3155844
ILMN_1803803	114.2437	24	5.593101	0.1246753
ILMN_1741719	94.38548	32	3.475228	0.6987013
ILMN_1674615	95.38726	25	3.808625	0.6662338
ILMN_1669921	94.77328	28	4.350011	0.6883117
ILMN_1685490	113.0307	12	8.815773	0.1506494
ILMN_1685909	102.2386	26	4.450999	0.4701299
ILMN_1731181	1001.882	28	36.10281	0
ILMN_1692272	150.7137	29	7.700564	0.003896104
ILMN_1781623	171.8885	18	12.37416	0
ILMN_1670139	91.33704	30	3.871281	0.7623377
ILMN_2174481	89.12695	18	3.367578	0.8155844
ILMN_1733318	93.42694	19	3.87319	0.7220779
ILMN_1768425	103.599	22	5.048755	0.4285714
ILMN_1715661	518.9711	37	20.2	0
ILMN_3251695	112.219	24	5.696434	0.1688312
ILMN_2138689	81.55909	23	3.566067	0.9714286
ILMN_1765574	89.71596	26	3.97471	0.8012987
ILMN_2275760	115.2087	24	4.951623	0.1155844
ILMN_2374115	91.84073	27	3.229826	0.7506493
ILMN_1733135	126.2753	21	9.692714	0.02467532
ILMN_2282477	115.5595	28	6.98655	0.1116883
ILMN_1853592	108.5483	20	5.630129	0.2727273
ILMN_1758404	85.54076	23	3.365875	0.9025974
ILMN_1683891	107.1919	29	4.595666	0.3038961
ILMN_2096784	89.61695	22	3.318771	0.8038961
ILMN_1659378	91.09828	26	3.723916	0.7792208
ILMN_1790595	110.454	20	4.750753	0.2142857
ILMN_1814657	101.3977	17	5.392936	0.4935065
ILMN_1733562	348.0194	15	13.9714	0
ILMN_2067709	185.8353	21	10.95381	0
ILMN_2067708	264.007	17	10.60589	0
ILMN_1738750	349.3917	22	16.90721	0
ILMN_1736527	101.4166	15	3.435405	0.4935065
ILMN_2117987	223.7868	31	9.846231	0
ILMN_1661717	195.1749	25	6.486556	0
ILMN_1793671	132.1345	23	6.834786	0.01298701
ILMN_2116639	144.2363	15	10.58878	0.006493506
ILMN_1651763	85.29672	18	4.216255	0.9064935
ILMN_1764826	178.1807	25	10.5703	0
ILMN_1733616	106.3293	22	4.466725	0.325974
ILMN_1687749	116.4485	22	7.034412	0.1025974
ILMN_1711332	126.1813	19	4.840847	0.02467532
ILMN_2381468	91.58659	14	3.416796	0.7571428
ILMN_1722489	79.04938	19	3.391013	0.9844156
ILMN_1663919	107.2713	18	6.401553	0.3012987
ILMN_1811387	95.76357	22	2.675818	0.6597403
ILMN_1812474	771.9265	19	48.42342	0
ILMN_1779213	119.1491	22	6.754671	0.06623377
ILMN_2341815	959.4218	22	37.44303	0
ILMN_1672571	506.4927	23	35.23296	0
ILMN_2408102	220.3519	24	6.346189	0
ILMN_1695000	157.4492	21	7.214166	0.002597403
ILMN_1662619	278.8307	22	10.78835	0
ILMN_1701032	98.91309	26	3.483702	0.5636364
ILMN_1707124	423.1203	23	17.1611	0
ILMN_2068104	107.9122	18	6.090326	0.2896104
ILMN_1709451	365.5837	10	13.57896	0
ILMN_1724738	100.6548	28	3.229173	0.5142857
ILMN_1674243	2091.268	25	67.97735	0
ILMN_1747586	95.17294	28	3.991264	0.6727273
ILMN_1685567	287.4012	16	23.18397	0
ILMN_2083946	106.9984	21	5.80376	0.3064935
ILMN_1805175	95.83091	34	3.337981	0.6597403
ILMN_2129668	92.21446	18	4.07666	0.7454545
ILMN_1773801	112.155	23	4.894051	0.1688312
ILMN_2389876	88.65888	32	2.734284	0.825974
ILMN_1812526	88.42292	25	3.238538	0.8298701
ILMN_1687652	154.4415	24	7.988056	0.002597403
ILMN_1663866	927.9202	28	30.18464	0
ILMN_1745927	108.074	21	5.373522	0.2883117
ILMN_1744862	105.734	20	5.713874	0.3480519
ILMN_2384241	784.9647	11	41.76819	0
ILMN_1726245	639.688	25	30.92543	0
ILMN_1784287	102.3823	14	5.885578	0.4675325
ILMN_1696870	147.506	22	6.654858	0.003896104
ILMN_1754102	99.57388	21	4.364656	0.548052
ILMN_2247842	97.75713	22	5.359284	0.5961039
ILMN_2318643	166.8224	17	7.455112	0
ILMN_1702211	101.5238	17	4.86237	0.487013
ILMN_2318638	216.0997	35	8.955914	0
ILMN_2245292	109.698	18	5.944769	0.2350649
ILMN_1656761	120.8361	22	7.322519	0.05584415
ILMN_1709044	617.0174	31	30.41432	0
ILMN_3237497	98.86462	26	4.468708	0.5675325
ILMN_3241861	94.91594	15	5.369488	0.6805195
ILMN_1721134	154.6887	24	6.619259	0.002597403
ILMN_1705750	94.78522	33	4.009491	0.6883117
ILMN_1679267	98.68256	18	5.176747	0.5727273
ILMN_1797236	106.1855	23	5.224251	0.3311688
ILMN_1786847	116.787	34	4.408523	0.0961039
ILMN_1669363	98.51006	20	4.401471	0.5818182
ILMN_1699925	88.28647	23	3.509634	0.8337662
ILMN_2345564	84.50843	18	3.539135	0.9246753
ILMN_2259966	119.899	29	5.904499	0.06103896
ILMN_1776214	94.84024	30	4.417045	0.6844156
ILMN_1691164	102.7095	30	3.879738	0.4571429
ILMN_1651735	688.8348	26	24.47309	0
ILMN_3244760	100.8932	20	3.624478	0.5103896
ILMN_1677273	96.8419	44	3.192741	0.625974
ILMN_2356578	88.51769	26	3.006243	0.8285714
ILMN_1663954	575.0252	14	24.86303	0
ILMN_1711450	356.9777	16	16.93872	0
ILMN_1811624	188.2898	27	6.942215	0
ILMN_1706818	107.1558	37	3.203196	0.3051948
ILMN_1757272	181.8285	16	11.38713	0
ILMN_1788988	162.6288	6	28.1761	0.001298701
ILMN_2301955	160.2974	12	6.549681	0.002597403
ILMN_1767542	80.26535	27	2.1843	0.9818182
ILMN_1780699	471.5064	23	25.70126	0
ILMN_1686461	106.0042	26	3.787149	0.338961
ILMN_2115553	107.1672	30	4.915352	0.3051948
ILMN_1766128	111.4462	17	5.101852	0.1935065
ILMN_2183261	80.84615	18	2.269872	0.9792208
ILMN_2189915	96.39375	16	5.02734	0.6376624
ILMN_1769150	123.1937	20	4.625916	0.03636364
ILMN_1661424	155.2742	23	10.00705	0.002597403
ILMN_1750203	124.8372	26	4.917702	0.02987013
ILMN_1652486	127.6156	18	7.999917	0.02077922
ILMN_1771600	88.59544	20	4.276352	0.8272727
ILMN_1790109	111.6672	13	6.670873	0.1857143
ILMN_1809054	100.6487	19	5.655283	0.5142857
ILMN_1759787	110.1044	16	5.253868	0.2220779
ILMN_1686116	82.71729	18	2.388811	0.951948
ILMN_1678842	95.16241	28	3.54424	0.674026
ILMN_1804663	151.7958	28	9.949077	0.002597403
ILMN_1736078	114.1672	19	5.780486	0.125974
ILMN_1722789	106.8818	22	5.727343	0.3064935
ILMN_1705372	116.2378	25	5.821375	0.1025974
ILMN_2098743	217.9521	25	9.228144	0
ILMN_1682120	98.39304	22	3.327609	0.5844156
ILMN_1665923	109.2645	25	5.501281	0.2454545
ILMN_3307695	103.6202	28	3.450142	0.4285714
ILMN_1652716	132.2837	23	8.694712	0.01298701
ILMN_2093720	169.4975	22	10.26945	0
ILMN_1782688	100.9448	19	3.283802	0.5103896
ILMN_3251298	99.37862	15	3.689129	0.5519481
ILMN_3235974	114.3492	19	7.047316	0.1233766
ILMN_1802157	303.7012	24	18.98862	0
ILMN_2390821	911.3011	25	37.20273	0
ILMN_1696883	183.6553	23	10.54021	0
ILMN_2298936	153.3153	16	5.787232	0.002597403
ILMN_2415926	229.6312	23	18.12999	0
ILMN_1769072	93.9308	15	4.481094	0.7090909
ILMN_1750518	444.2193	17	21.5902	0
ILMN_2364062	124.3971	17	4.265152	0.03246753
ILMN_1688390	123.535	16	9.118123	0.03636364
ILMN_1667883	317.9611	26	15.70154	0
ILMN_2393169	248.0551	18	19.86619	0
ILMN_1679880	197.5963	19	16.78834	0
ILMN_1805028	1415.808	29	51.45451	0
ILMN_1726659	533.9528	23	30.38231	0
ILMN_1737943	108.2624	28	4.2528	0.2831169
ILMN_1661683	85.01131	24	3.554044	0.9103896
ILMN_1654613	102.7073	17	3.565635	0.4571429
ILMN_1718182	117.2624	25	7.08053	0.08831169
ILMN_1671028	200.7325	13	15.87921	0
ILMN_1719185	121.5759	25	5.493983	0.05064935
ILMN_1696683	105.0441	15	5.090495	0.3753247
ILMN_1794844	102.7484	20	2.927622	0.4558442
ILMN_1733157	103.5089	22	4.18524	0.4311688
ILMN_1696659	99.69151	28	5.373017	0.5454546
ILMN_2399588	112.3703	23	4.502908	0.1649351
ILMN_2090567	121.1604	13	9.314216	0.05454545
ILMN_1683716	95.24534	22	5.201025	0.6701299
ILMN_2405264	91.06391	23	4.329211	0.7792208
ILMN_1673177	88.56972	28	3.195543	0.8285714
ILMN_1734862	84.01148	26	2.99229	0.9337662
ILMN_1726352	99.20476	29	3.584006	0.5571429
ILMN_1656715	106.4541	16	6.572686	0.3181818
ILMN_2108590	104.1124	21	5.126582	0.4090909
ILMN_1713873	110.9001	23	5.308018	0.2051948
ILMN_1737168	122.6649	29	6.911232	0.04285714
ILMN_2108339	413.8624	18	23.63573	0
ILMN_1702946	171.5299	33	8.763041	0
ILMN_1787511	239.7542	20	6.803298	0
ILMN_1671902	115.9249	17	5.143975	0.1051948
ILMN_1779875	82.13018	36	2.528854	0.9636363
ILMN_2357361	240.4514	27	7.373566	0
ILMN_1740345	111.8111	24	6.85383	0.1805195
ILMN_2334042	288.019	16	19.98817	0
ILMN_1712634	473.1629	21	33.8464	0
ILMN_1778691	479.2942	16	38.56939	0
ILMN_2388466	913.6683	33	20.80342	0
ILMN_2055634	509.6061	25	26.34948	0
ILMN_1669507	86.84068	20	3.684494	0.8714285
ILMN_1717745	251.2012	29	9.214651	0
ILMN_1728589	98.7998	24	4.690392	0.5701299
ILMN_1796855	663.6699	23	31.24403	0
ILMN_2351309	130.5589	18	3.654887	0.01428571
ILMN_1655577	116.8716	29	6.112626	0.0961039
ILMN_1740627	105.68	13	4.678506	0.3519481
ILMN_2358560	107.213	26	3.553178	0.3025974
ILMN_1815079	165.3109	27	9.171556	0.001298701
ILMN_1724863	495.5524	10	37.51229	0
ILMN_1651346	283.791	11	24.54576	0
ILMN_1815690	82.01633	19	4.008657	0.9662338
ILMN_1686454	121.6284	24	5.010665	0.05064935
ILMN_1878866	109.6535	28	5.632804	0.2350649
ILMN_1730159	246.0447	24	13.18467	0
ILMN_1654609	1068.629	19	52.65956	0
ILMN_1777579	109.1232	21	4.368703	0.2480519
ILMN_1690066	144.1046	12	10.30183	0.006493506
ILMN_1695878	92.22208	22	2.586543	0.7454545
ILMN_2226435	81.07226	23	2.725912	0.9779221
ILMN_1705774	156.1258	21	6.237297	0.002597403
ILMN_1703984	114.6552	25	3.544494	0.1194805
ILMN_1676905	150.0476	21	5.180234	0.003896104
ILMN_2125017	159.049	18	10.3904	0.002597403
ILMN_3236289	92.31889	16	3.733191	0.7415584
ILMN_1750678	83.27766	29	2.390864	0.9441559
ILMN_1735093	431.7206	25	27.78285	0
ILMN_1765332	688.1479	14	31.48417	0
ILMN_1686557	95.6673	7	2.831516	0.6610389
ILMN_1656798	123.8896	28	6.228561	0.03376623
ILMN_1813260	475.5736	24	33.96994	0
ILMN_1706959	339.0934	29	16.13685	0
ILMN_1673746	148.376	20	7.020377	0.003896104
ILMN_1773493	488.3366	24	29.0643	0
ILMN_1679555	2206.487	29	68.81574	0
ILMN_1664231	340.6044	23	11.80574	0
ILMN_3226669	144.0359	17	9.578802	0.006493506
ILMN_3231338	93.27488	31	3.882545	0.7233766
ILMN_1784031	164.8152	28	9.721387	0.001298701
ILMN_1752229	93.03532	25	3.817077	0.7298701
ILMN_1722239	142.0572	16	7.392687	0.006493506
ILMN_1738938	519.5229	11	35.87846	0
ILMN_1653709	273.2303	15	15.44178	0
ILMN_1711566	292.7897	14	16.70827	0
ILMN_1721876	179.6067	23	9.696659	0
ILMN_1664583	123.3397	26	6.082553	0.03636364
ILMN_1749078	99.92131	16	6.560394	0.5376623
ILMN_1701461	85.71743	22	3.546794	0.9
ILMN_1663399	91.61481	17	3.917286	0.7558442
ILMN_1810684	118.779	18	7.096661	0.06753246
ILMN_1807169	90.23454	23	4.580615	0.7935065
ILMN_1697420	835.2193	23	32.16604	0
ILMN_2103295	1923.002	25	73.41694	0
ILMN_1765578	1275.02	22	65.64185	0
ILMN_1761939	119.5436	26	4.412079	0.06363636
ILMN_1781457	230.421	29	7.166443	0
ILMN_2249288	244.8741	23	6.786554	0
ILMN_2249282	155.0789	24	6.991385	0.002597403
ILMN_1812432	105.9951	17	4.589415	0.338961
ILMN_2400603	115.7424	17	5.038227	0.1077922
ILMN_2290679	121.27	29	5.345109	0.05324675
ILMN_1776703	125.9739	20	4.698465	0.02467532
ILMN_1743763	890.78	22	37.99154	0
ILMN_2403006	101.0166	23	5.375017	0.5103896
ILMN_1691499	108.5675	37	4.123521	0.2714286
ILMN_1664978	279.1691	21	10.63415	0
ILMN_2384561	159.7777	15	11.83741	0.002597403
ILMN_1763972	102.5812	21	4.60414	0.4623377
ILMN_1659610	86.40738	17	3.859265	0.8844156
ILMN_1806037	111.798	30	4.750681	0.1805195
ILMN_1766814	132.1746	19	8.668478	0.01298701
ILMN_1736597	2758.77	26	98.70278	0
ILMN_1674009	122.5164	12	4.205707	0.04545455
ILMN_1713533	91.85685	24	4.675016	0.7506493
ILMN_1784655	193.4325	17	9.539778	0
ILMN_1751572	106.4307	21	4.542536	0.3207792
ILMN_1814917	95.42421	28	4.336416	0.6649351
ILMN_2234412	116.4019	28	3.293713	0.1025974
ILMN_1696704	111.2405	25	3.576893	0.2
ILMN_2103761	156.3973	18	7.661563	0.002597403
ILMN_1661299	89.92143	23	3.972162	0.7974026
ILMN_1811029	152.861	30	6.882856	0.002597403
ILMN_1663486	309.7735	22	11.73152	0
ILMN_1699814	124.7683	19	8.232329	0.02987013
ILMN_1755158	129.1	14	8.421043	0.01688312
ILMN_2206307	82.9492	14	4.179512	0.9467533
ILMN_1696643	448.4928	27	17.59604	0
ILMN_1700042	100.2546	19	6.072983	0.5246753
ILMN_1731048	196.2618	24	8.404037	0
ILMN_2298366	101.3212	25	5.163705	0.4948052
ILMN_2414762	95.71997	27	4.882393	0.6597403
ILMN_1719905	108.5206	20	5.546284	0.274026
ILMN_1772387	93.74485	25	3.351263	0.7155844
ILMN_2155708	87.14572	18	4.313139	0.8636364
ILMN_1689578	106.5498	22	5.345819	0.3155844
ILMN_1706217	92.67335	28	3.538578	0.7337663
ILMN_1722981	128.3977	15	10.81236	0.01948052
ILMN_1654560	134.7391	33	5.139855	0.01168831
ILMN_1749287	128.8165	24	5.916649	0.01688312
ILMN_1677827	1653.003	22	69.95558	0
ILMN_1705047	96.69608	20	6.704942	0.6298701
ILMN_1682251	110.0659	28	4.284897	0.225974
ILMN_1657892	99.87237	22	2.790422	0.5402597
ILMN_1679798	125.7837	23	4.356277	0.02597403
ILMN_1677564	109.4461	25	5.778009	0.2402597
ILMN_3235350	119.5057	25	7.79475	0.06493507
ILMN_1728062	122.2598	21	5.438588	0.04675325
ILMN_1793016	95.63452	24	4.83062	0.6610389
ILMN_1806344	97.37296	17	4.352691	0.6168831
ILMN_2143148	1222.241	28	49.54958	0
ILMN_1763670	174.7265	20	7.212642	0
ILMN_1741171	171.1432	34	7.209542	0
ILMN_1697472	121.1723	23	4.643384	0.05454545
ILMN_1761120	609.2095	17	24.07899	0
ILMN_1770338	101.9698	26	4.054861	0.4779221
ILMN_2169966	101.4207	18	5.130133	0.4935065
ILMN_1739170	101.4433	26	3.812713	0.4909091
ILMN_1794532	113.0083	11	8.444808	0.1506494
ILMN_1808325	105.1485	20	7.031847	0.3753247
ILMN_2413644	86.01489	25	3.262468	0.8922078
ILMN_1668842	92.311	30	3.506316	0.7415584
ILMN_1775830	114.2691	23	4.687291	0.1246753
ILMN_1792404	85.46699	19	2.789612	0.9025974
ILMN_2167808	87.01763	14	3.91409	0.864935
ILMN_1750961	132.1206	25	4.900664	0.01298701
ILMN_1757757	88.32996	24	3.811531	0.8324676
ILMN_1706419	113.3598	20	5.768025	0.1415584
ILMN_1686951	84.17435	19	3.326621	0.9298701
ILMN_1690040	324.7953	22	14.17967	0
ILMN_1803995	249.2091	20	9.821767	0
ILMN_1793730	94.57036	21	4.833492	0.6948052
ILMN_1709334	191.5147	25	10.26526	0
ILMN_1737164	181.3405	23	12.16444	0
ILMN_2333440	106.3085	28	4.205408	0.325974
ILMN_2253300	96.3155	21	2.546356	0.638961
ILMN_1785765	1228.846	27	37.2793	0
ILMN_1669931	568.1832	20	26.21437	0
ILMN_1674421	327.9723	17	14.19509	0
ILMN_1705213	211.0245	10	10.83934	0
ILMN_1664750	1732.012	26	71.2727	0
ILMN_1693311	4363.46	17	181.4578	0
ILMN_1792812	115.4684	18	6.513278	0.1116883
ILMN_1710269	90.17533	15	3.730968	0.7935065
ILMN_1712407	112.4532	34	5.329143	0.1623377
ILMN_1803219	101.892	23	5.157027	0.4818182
ILMN_1730117	85.33939	23	3.014822	0.9064935
ILMN_1794677	433.9662	30	24.19302	0
ILMN_1689306	109.5323	13	9.268892	0.238961
ILMN_2211534	123.8135	26	4.995344	0.03376623
ILMN_1678212	82.68876	19	2.415475	0.9532468
ILMN_1677963	96.33823	15	4.773271	0.6376624
ILMN_1659024	82.93233	21	3.762229	0.9467533
ILMN_1685493	353.1805	27	17.9149	0
ILMN_1793829	2942.244	26	104.5523	0
ILMN_1773333	98.02116	17	3.997662	0.5909091
ILMN_2220739	138.0835	19	3.7175	0.01038961
ILMN_1781276	98.2111	14	4.88592	0.5883117
ILMN_1652719	81.89978	21	2.705741	0.9662338
ILMN_2180624	97.00385	18	3.348079	0.6246753
ILMN_3237721	122.0441	20	3.942817	0.04805195
ILMN_1693045	599.4994	30	20.69366	0
ILMN_1736585	248.5156	31	13.539	0
ILMN_2213558	1835.401	23	65.90585	0
ILMN_1654939	1156.396	13	72.11667	0
ILMN_1719316	1210.163	29	37.02815	0
ILMN_1804148	643.7445	35	21.39557	0
ILMN_1803279	741.8474	25	31.40844	0
ILMN_1748899	103.966	16	7.163651	0.412987
ILMN_1672405	284.1354	28	9.456887	0
ILMN_2186482	339.0416	20	9.660759	0
ILMN_1676670	85.08374	23	3.92266	0.9090909
ILMN_1743655	1417.234	20	51.25288	0
ILMN_1729498	101.6959	18	3.210895	0.4844156
ILMN_1730645	87.80659	23	3.735384	0.848052
ILMN_1778464	210.0863	24	8.7349	0
ILMN_1779632	94.43414	21	3.961332	0.6961039
ILMN_1717973	178.2925	25	9.130198	0
ILMN_1698259	105.1303	17	4.150787	0.3753247
ILMN_1667716	524.4514	18	43.15993	0
ILMN_1755224	104.9263	31	6.201637	0.3805195
ILMN_1670504	100.6692	29	4.06455	0.5142857
ILMN_1677736	96.17692	26	3.43108	0.6467533
ILMN_1783973	102.2325	14	5.380344	0.4701299
ILMN_3249244	1235.923	25	79.80284	0
ILMN_1726288	112.0066	25	3.425886	0.1753247
ILMN_2067607	135.5667	15	10.47214	0.01038961
ILMN_1692511	144.8711	21	9.450505	0.006493506
ILMN_2413330	97.3196	24	4.750304	0.6168831
ILMN_2413331	116.9145	20	5.14302	0.0961039
ILMN_1669709	93.76527	25	2.842635	0.7155844
ILMN_2092756	662.4871	22	25.86089	0
ILMN_2175265	134.5778	21	9.075321	0.01168831
ILMN_1705224	85.39394	19	3.00209	0.9051948
ILMN_3240187	1654.038	29	47.91767	0
ILMN_1712035	372.627	23	16.64723	0
ILMN_2052871	156.8791	22	11.33401	0.002597403
ILMN_1809894	115.7327	21	4.773614	0.1077922
ILMN_1738093	131.78	29	3.99886	0.01298701
ILMN_1738116	197.671	19	6.792898	0
ILMN_1654516	2114.664	29	71.62395	0
ILMN_2108493	96.08931	29	3.749487	0.648052
ILMN_1720498	95.9219	16	2.652884	0.6545454
ILMN_1723145	79.39497	28	2.573915	0.9844156
ILMN_1724139	916.8887	23	50.56171	0
ILMN_1685709	97.33884	26	4.545703	0.6168831
ILMN_2217809	341.3585	16	8.492582	0
ILMN_2145518	1292.691	24	45.2091	0
ILMN_1766851	735.8034	23	33.89253	0
ILMN_1721563	177.7079	21	12.20057	0
ILMN_2194229	183.5066	17	9.949251	0
ILMN_1764261	129.5925	22	8.839634	0.01688312
ILMN_1663033	125.2384	24	5.458289	0.02727273
ILMN_1748812	89.75754	28	3.640577	0.8012987
ILMN_1753608	2637.019	19	72.12206	0
ILMN_2317923	91.83707	30	3.13852	0.7506493
ILMN_3240241	115.3585	26	5.761366	0.1142857
ILMN_1794621	110.2955	10	8.805474	0.2207792
ILMN_1687823	114.9783	12	4.825163	0.1168831
ILMN_1763612	90.26534	16	3.827778	0.7909091
ILMN_1772514	148.1208	19	12.5243	0.003896104
ILMN_1730516	91.36536	28	3.798888	0.7623377
ILMN_1770977	162.1759	20	6.889148	0.001298701
ILMN_2340721	142.6915	11	8.550535	0.006493506
ILMN_1700202	187.9647	22	11.35611	0
ILMN_1815346	190.9481	22	7.212791	0
ILMN_1657701	499.8503	19	31.4904	0
ILMN_1664761	1193.485	28	44.4363	0
ILMN_1683470	76.13974	20	3.500913	0.9922078
ILMN_1736863	193.5831	24	9.174245	0
ILMN_1774066	343.549	22	20.58702	0
ILMN_1732187	99.20596	25	3.788792	0.5571429
ILMN_1708110	168.2779	28	7.951475	0
ILMN_1789112	124.0257	13	10.47738	0.03376623
ILMN_3243788	106.3683	18	7.788936	0.3233766
ILMN_1803624	448.8884	26	22.63928	0
ILMN_1668333	92.21741	28	3.431735	0.7454545
ILMN_3306972	87.9157	19	3.600187	0.8428571
ILMN_1786426	2135.651	26	120.2925	0
ILMN_1785191	112.8468	21	3.754595	0.1558442
ILMN_1685258	1279.216	29	63.77153	0
ILMN_2175131	1173.146	22	42.03559	0
ILMN_1657857	707.7984	20	36.78086	0
ILMN_3244248	906.4124	25	51.75581	0
ILMN_3236468	107.2783	26	5.505777	0.3012987
ILMN_2299612	194.838	25	9.306013	0
ILMN_1776313	117.0817	16	6.690683	0.09350649
ILMN_1797047	97.32635	22	3.704431	0.6168831
ILMN_1675767	106.3062	19	5.984026	0.325974
ILMN_2292576	86.25144	15	4.135988	0.8896104
ILMN_1709659	117.7457	29	6.184278	0.08051948
ILMN_1710553	84.27603	27	3.377709	0.9298701
ILMN_3247088	97.09482	23	4.428289	0.6220779
ILMN_2088124	123.8047	22	2.981125	0.03376623
ILMN_1683494	119.8556	25	5.819516	0.06103896
ILMN_1809947	105.273	20	6.838714	0.374026
ILMN_2095660	503.7723	20	28.67867	0
ILMN_1810374	122.1536	24	6.541304	0.04675325
ILMN_1792455	76.78288	22	2.024634	0.9922078
ILMN_1655876	119.5096	22	4.763719	0.06493507
ILMN_2042941	178.6556	16	10.70192	0
ILMN_1704024	558.4005	35	21.73523	0
ILMN_1708900	113.9257	21	5.7982	0.1337662
ILMN_1807580	128.2112	23	5.714565	0.01948052
ILMN_1751901	113.0467	25	7.048654	0.1506494
ILMN_2208373	124.4993	24	6.509595	0.03116883
ILMN_1773935	196.138	35	8.783322	0
ILMN_1702973	106.3474	20	4.871697	0.325974
ILMN_1742813	334.5903	16	11.18942	0
ILMN_3251560	325.7556	23	13.18379	0
ILMN_1795893	493.7414	12	26.05207	0
ILMN_1758679	170.0438	30	6.66475	0
ILMN_1813796	108.7604	22	5.944287	0.2636364
ILMN_1717909	90.41859	19	3.413235	0.7883117
ILMN_2091310	91.03792	28	3.519782	0.7792208
ILMN_1699121	105.0653	20	4.132902	0.3753247
ILMN_2049672	80.57162	26	3.155181	0.9818182
ILMN_1745134	104.2859	14	5.761977	0.4
ILMN_1748874	101.8234	21	5.624587	0.4844156
ILMN_2210386	2057.069	21	85.09876	0
ILMN_1783583	114.6133	16	4.776584	0.1194805
ILMN_2212590	179.2413	24	5.411749	0
ILMN_3236428	354.3192	21	15.50814	0
ILMN_1728009	84.4629	20	2.451914	0.925974
ILMN_2145116	423.6284	23	20.17625	0
ILMN_1776263	92.72553	13	5.032288	0.7337663
ILMN_1654629	414.2644	22	23.66446	0
ILMN_1791511	120.3655	22	7.596126	0.05844156
ILMN_2085012	107.2053	23	5.952915	0.3025974
ILMN_1756402	111.3751	28	6.002316	0.1961039
ILMN_2104295	102.6927	19	5.326403	0.4597403
ILMN_1678403	94.48195	16	5.006347	0.6961039
ILMN_1810092	97.01463	17	4.737921	0.6246753
ILMN_3241979	448.111	26	19.18091	0
ILMN_1772700	142.2075	27	5.430648	0.006493506
ILMN_2123871	124.9435	25	4.710063	0.02727273
ILMN_1808566	108.8353	20	4.048661	0.261039
ILMN_1710078	557.8414	21	27.7845	0
ILMN_1806801	84.4576	15	2.79571	0.925974
ILMN_1752589	816.125	25	20.21736	0
ILMN_3251388	121.3647	31	6.166618	0.05194805
ILMN_2172269	806.8352	26	30.84781	0
ILMN_1815937	85.95992	16	3.886169	0.8948052
ILMN_1747460	281.5324	23	15.97273	0
ILMN_3237779	282.3768	25	15.67103	0
ILMN_2140389	224.4898	18	10.70386	0
ILMN_1738276	191.3355	26	10.31261	0
ILMN_2231020	206.0827	28	8.797063	0
ILMN_2231021	151.1115	26	7.093131	0.003896104
ILMN_2230998	127.2058	16	6.530009	0.02077922
ILMN_3242211	130.5761	31	4.082697	0.01428571
ILMN_1653134	255.6585	23	12.86416	0
ILMN_2162989	347.6774	20	16.54675	0
ILMN_1789732	165.8787	19	15.55366	0.001298701
ILMN_1749212	113.724	27	5.292649	0.1363636
ILMN_1677446	132.6118	21	8.686123	0.01168831
ILMN_2368713	444.9637	30	18.2238	0
ILMN_3251207	219.3426	26	6.203116	0
ILMN_1693333	175.7997	15	12.26125	0
ILMN_1815773	97.71545	24	4.202197	0.5987013
ILMN_3228529	654.8124	26	45.18563	0
ILMN_1682894	160.5932	20	13.10372	0.002597403
ILMN_1651660	115.3839	7	5.49885	0.112987
ILMN_1794989	93.35381	13	4.810715	0.7233766
ILMN_1687266	135.4422	25	6.323937	0.01038961
ILMN_3304906	108.6072	25	4.757209	0.2701299
ILMN_3228301	100.3609	16	5.434575	0.5194805
ILMN_1780618	144.3093	13	9.473727	0.006493506
ILMN_2131336	389.549	23	26.7235	0
ILMN_3306440	377.6264	27	17.90123	0
ILMN_3228822	452.5171	26	19.49503	0
ILMN_3244954	120.2414	20	5.971537	0.05974026
ILMN_1812678	90.65954	19	4.090248	0.7857143
ILMN_2125084	89.41418	27	3.887516	0.8077922
ILMN_1688637	107.9111	35	3.455361	0.2896104
ILMN_1748481	235.9167	25	9.591099	0
ILMN_1784661	105.3203	16	4.187998	0.374026
ILMN_1690464	90.688	19	5.193169	0.7831169
ILMN_1725387	102.8954	17	3.42605	0.451948
ILMN_1682231	90.4388	14	4.382573	0.7883117
ILMN_2236726	99.95707	23	4.143867	0.5337662
ILMN_1710536	107.3038	21	6.009426	0.3012987
ILMN_1749376	96.56563	28	4.205629	0.6324675
ILMN_1738420	110.9649	35	3.500818	0.2038961
ILMN_1788349	112.6572	15	5.191052	0.161039
ILMN_2245523	124.0225	24	5.623953	0.03376623
ILMN_2073010	496.3479	30	22.39458	0
ILMN_2073012	468.3289	20	32.94921	0
ILMN_3241657	84.9193	39	2.588097	0.912987
ILMN_1730734	1286.498	32	39.484	0
ILMN_3247821	322.1959	27	11.80972	0
ILMN_1704022	142.5351	20	12.58288	0.006493506
ILMN_3239055	396.562	21	19.57983	0
ILMN_1748926	502.5705	18	22.3739	0
ILMN_1676257	96.62064	15	5.510056	0.6324675
ILMN_1739126	100.2066	15	5.748055	0.525974
ILMN_3297644	267.9596	28	16.08815	0
ILMN_3245370	91.29256	24	4.756851	0.7662337
ILMN_1732577	383.5431	19	22.33194	0
ILMN_3237381	89.70224	24	4.446695	0.8025974
ILMN_1756238	121.5305	24	6.960578	0.05194805
ILMN_1651535	114.1462	17	7.443367	0.125974
