ID_REF	VALUE	5455178010_A.Avg_NBEADS	5455178010_A.BEAD_STDERR	5455178010_A.Detection Pval
ILMN_1789902	123.5541	20	10.94811	0.06363636
ILMN_1914156	120.9661	23	8.154927	0.07532468
ILMN_3236202	113.6361	33	4.328117	0.1623377
ILMN_1733037	141.7515	17	13.3292	0.003896104
ILMN_1682256	121.7496	20	8.132608	0.07142857
ILMN_1773735	125.1761	24	5.183302	0.04545455
ILMN_1775570	124.2644	17	16.40481	0.05194805
ILMN_3307178	98.85644	29	4.874439	0.561039
ILMN_1686781	87.17989	23	6.528955	0.8753247
ILMN_1727670	138.5923	30	12.20678	0.006493506
ILMN_1664351	127.8	27	7.853199	0.03506494
ILMN_1694359	101.1099	20	6.420113	0.4974026
ILMN_1671997	105.358	16	9.000828	0.3727273
ILMN_1709607	92.59927	19	3.627476	0.7376623
ILMN_1675335	87.72291	21	3.975773	0.8623376
ILMN_2170643	117.4383	20	7.549682	0.1064935
ILMN_1774211	137.5236	23	7.649414	0.007792208
ILMN_1754132	109.8656	23	7.691514	0.2519481
ILMN_1808018	93.48649	21	3.570469	0.7181818
ILMN_1807464	93.44686	16	6.739271	0.7181818
ILMN_1779497	135.145	18	12.49831	0.01428571
ILMN_1764619	133.0378	24	8.568882	0.01558442
ILMN_1807093	99.14921	15	7.576337	0.5493507
ILMN_1665778	106.2133	29	6.754437	0.3519481
ILMN_2149952	101.3131	28	4.043635	0.487013
ILMN_1695618	114.6484	26	6.923563	0.1441558
ILMN_1680388	138.7173	10	21.40897	0.006493506
ILMN_3249711	109.5039	27	6.544313	0.2662338
ILMN_1675282	172.1491	24	9.0494	0
ILMN_2187899	115.8129	18	6.404033	0.1272727
ILMN_1702241	95.20753	26	5.984636	0.6675324
ILMN_2131022	104.0965	19	7.831776	0.4038961
ILMN_1732584	98.25523	22	5.252763	0.5792208
ILMN_3187848	135.59	25	8.351572	0.01428571
ILMN_2121848	87.28351	17	5.32587	0.874026
ILMN_1701645	128.1012	21	11.92066	0.03376623
ILMN_1701629	107.4481	38	5.119548	0.312987
ILMN_1699216	111.4285	20	9.229218	0.2142857
ILMN_1774335	83.7914	28	2.8486	0.9324675
ILMN_1797431	84.55576	19	4.495505	0.9168831
ILMN_3271942	101.2351	37	4.66217	0.4896104
ILMN_2131528	89.44874	31	3.334963	0.825974
ILMN_2150708	122.0466	22	8.99526	0.07012987
ILMN_1784492	108.0103	16	6.29806	0.2987013
ILMN_2179967	100.1453	38	3.671781	0.5233766
ILMN_1679767	91.11151	24	4.185326	0.7844156
ILMN_1777312	90.78931	17	6.549813	0.7922078
ILMN_1699072	101.2686	35	5.928347	0.4883117
ILMN_1786559	99.85463	27	6.166634	0.5324675
ILMN_1684193	97.04045	22	7.022864	0.6168831
ILMN_1774288	104.6008	24	6.505224	0.3909091
ILMN_1695254	94.0163	19	5.823092	0.7025974
ILMN_1732267	112.5078	18	8.426247	0.1857143
ILMN_1768430	103.1974	22	6.648731	0.4272727
ILMN_1731326	99.50008	24	4.906295	0.5402597
ILMN_1696852	109.4195	38	4.653571	0.2701299
ILMN_1772848	115.8569	22	9.513533	0.125974
ILMN_1675304	108.2507	22	6.965005	0.2948052
ILMN_1791596	100.0185	20	5.522204	0.5298702
ILMN_1661303	102.812	26	6.090752	0.4428571
ILMN_2194852	7250.845	30	356.4605	0
ILMN_1698769	104.5542	22	7.282832	0.3909091
ILMN_2233438	88.02902	25	5.370294	0.8558441
ILMN_2107344	84.71925	22	4.095555	0.9155844
ILMN_1702164	102.9781	18	5.179676	0.4337662
ILMN_1719635	86.83734	18	3.714559	0.8844156
ILMN_1717717	98.94869	15	4.962403	0.5545455
ILMN_1807007	101.8731	22	5.88572	0.4714286
ILMN_1709314	91.27979	25	3.531805	0.7779221
ILMN_1727916	90.10253	27	4.488089	0.8103896
ILMN_3262976	93.81882	11	11.75866	0.7064935
ILMN_3262439	125.7971	27	5.845249	0.04285714
ILMN_3307121	112.86	19	9.04992	0.1792208
ILMN_1670215	111.7772	15	8.417155	0.2064935
ILMN_1770385	86.49343	19	2.439753	0.8896104
ILMN_1773553	101.4941	20	6.09398	0.4792208
ILMN_3197549	145.6536	17	11.24293	0.001298701
ILMN_1795567	98.27802	22	5.478112	0.5779221
ILMN_1751351	99.8321	13	6.642831	0.5324675
ILMN_1789048	110.7963	24	6.615136	0.2233766
ILMN_1731912	94.66376	29	4.642114	0.6831169
ILMN_1810159	107.3926	36	6.330703	0.3142857
ILMN_1664926	98.85778	17	6.87205	0.561039
ILMN_1758642	147.846	23	10.40458	0.001298701
ILMN_1687335	165.0484	13	9.679675	0
ILMN_1664922	565.7791	24	29.70501	0
ILMN_1715748	82.6525	17	3.419446	0.9545454
ILMN_1661439	231.3393	28	11.80687	0
ILMN_1726222	401.973	20	16.2589	0
ILMN_1685056	110.9412	17	7.292657	0.2233766
ILMN_1769615	109.238	16	7.518372	0.2727273
ILMN_1805665	99.87061	20	6.589219	0.5324675
ILMN_1782750	94.40853	30	4.291624	0.6883117
ILMN_1752307	77.84901	23	3.114919	0.9831169
ILMN_1766363	178.9806	18	10.69193	0
ILMN_2091412	81.02304	13	4.178107	0.9636363
ILMN_1794741	85.00719	30	3.914133	0.9116883
ILMN_2390427	76.28156	15	5.030691	0.9922078
ILMN_1741673	108.6665	20	9.307286	0.2844156
ILMN_1661596	109.8165	17	8.656512	0.2519481
ILMN_2204876	324.5454	25	11.80736	0
ILMN_1656792	103.2331	25	8.533552	0.425974
ILMN_1690035	84.63576	20	3.872351	0.9168831
ILMN_1805796	103.8568	26	5.409966	0.4064935
ILMN_3248672	98.47308	19	7.249663	0.5766234
ILMN_1764795	92.73614	21	5.092767	0.7363636
ILMN_1782748	125.0132	23	8.055621	0.04545455
ILMN_1710116	115.3956	14	10.93147	0.1337662
ILMN_1730491	93.81108	21	4.527339	0.7064935
ILMN_2395214	470.3595	16	27.58274	0
ILMN_1692678	104.6755	15	8.247394	0.3896104
ILMN_1657955	144.1934	20	8.081783	0.002597403
ILMN_1684401	105.9598	30	5.348071	0.3584416
ILMN_1732158	114.4372	13	5.649262	0.1454545
ILMN_2344283	81.63924	21	4.534663	0.9597403
ILMN_1808657	109.0923	28	5.7	0.2766234
ILMN_1677885	125.3902	30	4.794498	0.04415584
ILMN_1811632	97.12753	26	4.625359	0.612987
ILMN_2078124	104.7596	24	7.853461	0.387013
ILMN_1672564	112.4207	21	7.065194	0.1909091
ILMN_1771544	135.5755	16	13.70388	0.01428571
ILMN_1789639	103.4491	25	3.433801	0.4194805
ILMN_1666097	83.27766	19	2.995718	0.9428571
ILMN_1657141	87.98425	20	4.208285	0.8558441
ILMN_1778237	82.96658	18	5.079198	0.9480519
ILMN_1675646	110.6822	14	7.690746	0.2246753
ILMN_2366463	101.0508	18	4.013534	0.5
ILMN_1801588	87.1029	20	3.557083	0.8753247
ILMN_1652333	582.3464	15	18.5964	0
ILMN_1797342	5473.307	24	231.3587	0
ILMN_1809895	90.54929	17	4.853513	0.7961039
ILMN_1754600	292.4261	22	16.54034	0
ILMN_2108938	2002.623	27	72.16245	0
ILMN_1734653	94.41328	30	4.798654	0.687013
ILMN_2163873	77.87497	15	2.309063	0.9831169
ILMN_2362581	459.2676	21	25.18935	0
ILMN_2269380	88.99086	24	4.300438	0.8363636
ILMN_1705111	488.2172	20	41.74157	0
ILMN_3253456	510.8551	29	35.37138	0
ILMN_3178302	557.2388	23	26.53296	0
ILMN_1663032	119.221	19	7.610996	0.09220779
ILMN_1761084	93.57928	18	4.24311	0.7142857
ILMN_1742179	99.73978	25	5.318301	0.5337662
ILMN_1682221	88.25815	24	5.276822	0.8532467
ILMN_1796523	116.9818	18	11.56308	0.1103896
ILMN_1737343	320.4001	24	12.69561	0
ILMN_3237329	204.5573	22	16.01172	0
ILMN_1746494	238.581	22	10.03211	0
ILMN_2374191	151.2453	26	9.664188	0.001298701
ILMN_1721704	436.7291	25	22.67976	0
ILMN_1728517	224.7896	26	17.06982	0
ILMN_1681651	85.34869	21	4.223799	0.9077922
ILMN_1735115	83.69224	22	4.952248	0.9337662
ILMN_1677866	125.0647	24	7.861211	0.04545455
ILMN_1661733	96.04832	19	4.787732	0.6454545
ILMN_1712582	99.89833	22	5.209355	0.5311688
ILMN_2346339	87.30804	19	3.523781	0.874026
ILMN_1698608	95.07063	25	5.898053	0.6688312
ILMN_1745963	98.21263	19	8.916456	0.5792208
ILMN_1730454	89.31599	10	7.261563	0.825974
ILMN_3243846	100.2284	25	6.035188	0.5207792
ILMN_2279217	98.61654	16	6.784437	0.5727273
ILMN_1665902	96.91365	20	8.226979	0.6207792
ILMN_1669523	113.9118	17	6.44369	0.1545455
ILMN_1751607	114.2894	32	6.315401	0.151948
ILMN_1771841	146.551	18	8.168999	0.001298701
ILMN_1725175	140.7556	22	10.70886	0.005194805
ILMN_1766650	96.75525	19	3.404564	0.6272727
ILMN_1763712	74.73343	23	2.910701	0.9987013
ILMN_1678728	84.29856	21	4.669601	0.9207792
ILMN_1668052	99.2588	23	7.049576	0.548052
ILMN_1792733	86.64517	27	3.249062	0.8883117
ILMN_1799734	96.21443	19	5.790065	0.6402597
ILMN_2224569	95.07286	17	3.830036	0.6688312
ILMN_1765014	99.84077	22	5.366852	0.5324675
ILMN_1738401	180.8766	18	9.479219	0
ILMN_1705201	142.2897	32	6.74887	0.003896104
ILMN_1704418	100.2854	14	6.628958	0.5207792
ILMN_1789400	104.7775	27	4.822232	0.387013
ILMN_1737435	86.41938	24	3.204315	0.8922078
ILMN_2173524	129.3651	19	6.977204	0.03116883
ILMN_1786473	117.5729	19	7.129045	0.1038961
ILMN_1781867	156.3702	18	8.481056	0
ILMN_2085441	133.3271	19	7.026618	0.01428571
ILMN_1705550	83.64428	11	3.39693	0.9337662
ILMN_1698938	92.28797	14	5.150774	0.7519481
ILMN_2188390	103.7305	32	4.597846	0.4103896
ILMN_2093508	93.48321	22	4.32373	0.7181818
ILMN_3238576	144.0016	18	12.1314	0.002597403
ILMN_3237169	107.4508	23	5.998708	0.312987
ILMN_3244100	111.3909	25	6.809449	0.2142857
ILMN_1668651	111.8002	25	4.765637	0.2064935
ILMN_2186925	85.6418	26	6.151436	0.9025974
ILMN_1815599	106.926	12	3.586773	0.3220779
ILMN_1719934	84.32436	20	3.612319	0.9194805
ILMN_1680973	91.50843	35	4.523047	0.7688312
ILMN_1674934	89.74299	22	4.976439	0.8142857
ILMN_2149946	107.4922	19	7.154933	0.3116883
ILMN_1798808	93.11604	15	6.916976	0.7233766
ILMN_1736936	103.7918	20	5.53767	0.4077922
ILMN_1651437	103.0548	37	5.925627	0.4324675
ILMN_1808388	106.9769	25	6.15177	0.3220779
ILMN_3245306	148.4481	30	9.33427	0.001298701
ILMN_1802190	86.84229	19	4.860005	0.8844156
ILMN_1731648	661.0133	19	28.56223	0
ILMN_2128668	986.4526	19	41.38084	0
ILMN_1812893	98.0616	19	6.11025	0.5844156
ILMN_2082244	221.9048	21	13.19079	0
ILMN_2310685	110.9649	33	5.286442	0.2233766
ILMN_2241317	90.51333	26	4.239912	0.7961039
ILMN_1784341	101.4393	21	6.740409	0.4818182
ILMN_1741692	122.5205	26	8.177228	0.06753246
ILMN_1714280	105.8158	32	5.003993	0.3649351
ILMN_1776596	118.0687	25	4.517299	0.0987013
ILMN_1681456	88.12003	22	6.084702	0.8532467
ILMN_1796851	112.1494	22	7.338632	0.1948052
ILMN_2344971	106.1846	27	4.624225	0.3545454
ILMN_1716400	119.1012	21	8.834275	0.09350649
ILMN_1666363	90.95863	26	4.156295	0.7857143
ILMN_1736510	514.2241	22	26.39586	0
ILMN_1783954	100.3211	15	5.280066	0.5207792
ILMN_1665304	104.5805	19	6.609507	0.3909091
ILMN_1719069	86.40506	28	3.305883	0.8922078
ILMN_1738816	143.8144	21	9.217135	0.002597403
ILMN_1844692	215.1712	32	11.95191	0
ILMN_1687940	84.82942	30	3.601734	0.9155844
ILMN_1712515	104.9674	11	7.222528	0.3766234
ILMN_1681703	326.1979	27	12.47348	0
ILMN_1712095	174.0423	21	9.20431	0
ILMN_3307977	106.6023	20	7.915393	0.3402597
ILMN_3311135	107.6521	15	4.403606	0.3077922
ILMN_3311155	92.62508	18	3.933137	0.7376623
ILMN_2250923	160.6645	24	9.214157	0
ILMN_1682495	261.0739	17	11.13984	0
ILMN_1768248	91.4666	26	4.658839	0.7701299
ILMN_1738179	137.2405	19	8.53798	0.01168831
ILMN_1695355	120.2261	25	8.373078	0.07792208
ILMN_2357701	109.2094	25	9.033903	0.2727273
ILMN_1768049	119.5578	28	9.090759	0.08701298
ILMN_1773809	86.78748	13	4.584597	0.8844156
ILMN_2316740	97.63443	19	6.065948	0.5961039
ILMN_1669046	78.95869	17	4.272779	0.9766234
ILMN_2298171	94.59514	27	5.21849	0.6844156
ILMN_1707985	116.5448	17	11.614	0.1142857
ILMN_1685779	90.81551	24	4.476078	0.7922078
ILMN_1770460	105.0342	26	4.205994	0.3766234
ILMN_1711758	88.44165	20	5.384138	0.848052
ILMN_1762312	347.7484	25	14.50566	0
ILMN_2130635	227.2874	33	11.43478	0
ILMN_1772957	121.8807	20	8.727768	0.07142857
ILMN_1811790	98.83627	39	4.428533	0.561039
ILMN_1713948	126.8915	17	9.461701	0.04025974
ILMN_1681724	117.309	25	5.573893	0.1077922
ILMN_1659576	95.65057	21	6.017447	0.6584415
ILMN_1727878	84.10991	17	4.903228	0.925974
ILMN_2092118	118.6516	25	7.366054	0.09740259
ILMN_2392569	89.77077	24	4.273088	0.8142857
ILMN_1740875	93.70555	15	5.536936	0.712987
ILMN_2203271	119.0083	15	11.97928	0.0948052
ILMN_1755405	283.0926	16	18.34429	0
ILMN_1769031	466.9861	20	27.4542	0
ILMN_1806667	100.2214	22	5.307667	0.5207792
ILMN_1683453	148.5271	18	12.99947	0.001298701
ILMN_1672151	98.10476	30	5.801906	0.5831169
ILMN_1671318	115.5288	31	7.075643	0.1324675
ILMN_1781416	103.0065	24	4.972706	0.4324675
ILMN_1736180	99.53973	20	6.911819	0.5402597
ILMN_1788213	142.6641	17	11.31429	0.003896104
ILMN_1715452	102.2914	21	7.3527	0.4584416
ILMN_2091978	95.47343	26	3.88027	0.6623377
ILMN_1703174	96.31313	25	4.051453	0.638961
ILMN_1686928	94.84599	22	5.89987	0.6766234
ILMN_1756784	135.1905	23	6.451236	0.01428571
ILMN_1734696	770.9663	19	31.28201	0
ILMN_3236543	101.3423	22	7.278581	0.4844156
ILMN_1760475	98.80515	22	6.531519	0.561039
ILMN_2182262	91.9484	14	4.444454	0.761039
ILMN_1689120	87.88016	13	5.636673	0.8571429
ILMN_2203266	113.0383	18	9.760815	0.1766234
ILMN_3243065	95.45168	27	5.485789	0.6623377
ILMN_1727605	107.3021	19	4.896508	0.3168831
ILMN_1742390	83.24593	16	4.474712	0.9441559
ILMN_1698725	138.2227	28	10.89936	0.007792208
ILMN_1678961	89.22218	29	3.463285	0.8298701
ILMN_1663948	88.70883	18	4.599792	0.8428571
ILMN_1700143	106.1672	20	5.840302	0.3545454
ILMN_1746420	136.148	12	16.94091	0.01298701
ILMN_1794885	89.46931	16	5.628182	0.8246753
ILMN_1727592	96.19621	32	4.478879	0.6415585
ILMN_2330787	103.3365	26	3.776528	0.4246753
ILMN_1769282	97.93369	28	4.06177	0.5896104
ILMN_2251759	94.69195	20	4.552174	0.6805195
ILMN_1792419	94.44488	17	5.865503	0.687013
ILMN_3241870	789.9987	19	46.81084	0
ILMN_1754580	88.24016	25	4.252364	0.8532467
ILMN_1658081	88.18029	23	5.388867	0.8532467
ILMN_1660879	95.58631	19	4.734397	0.6597403
ILMN_2265985	100.351	24	5.547075	0.5194805
ILMN_1710203	81.33649	15	6.008427	0.9623377
ILMN_2356273	113.2507	16	7.499922	0.1662338
ILMN_1661282	87.18259	28	3.706159	0.8753247
ILMN_2235531	96.12443	18	5.364021	0.6441559
ILMN_2274605	90.50738	26	5.988806	0.7961039
ILMN_2300526	95.83773	21	6.30007	0.6532468
ILMN_2309733	84.76381	29	3.785165	0.9155844
ILMN_2283094	89.74088	29	3.733327	0.8142857
ILMN_1776569	111.4013	22	7.453473	0.2142857
ILMN_2240811	90.17533	34	3.999791	0.8064935
ILMN_1739631	82.34921	32	3.071949	0.9558442
ILMN_1753507	113.5081	34	7.20603	0.1623377
ILMN_1754018	109.7501	32	8.474791	0.2558441
ILMN_2214734	120.2944	17	5.781444	0.07792208
ILMN_1735488	109.1973	18	5.939346	0.2727273
ILMN_1703222	86.67942	22	3.814914	0.887013
ILMN_2335893	98.48366	18	5.045367	0.5766234
ILMN_2254562	92.75914	17	5.501462	0.7350649
ILMN_1772605	130.9016	24	6.848714	0.02467532
ILMN_1678437	91.38931	20	4.017361	0.774026
ILMN_2204332	89.35078	22	5.21561	0.825974
ILMN_1665024	122.51	23	9.076475	0.06753246
ILMN_1747223	697.7549	22	38.55089	0
ILMN_1798467	127.0807	18	11.34839	0.03896104
ILMN_1716246	94.61443	18	3.918882	0.6844156
ILMN_1711339	108.7549	20	5.276032	0.2831169
ILMN_2048683	112.1682	24	5.557022	0.1948052
ILMN_1756721	98.81299	13	2.94715	0.561039
ILMN_1808707	23761.31	16	1379.308	0
ILMN_2364901	91.99544	17	5.917225	0.761039
ILMN_1713247	91.25288	21	4.229506	0.7805195
ILMN_1689635	104.8079	23	5.054807	0.3857143
ILMN_1694755	98.75704	12	9.249507	0.5636364
ILMN_2376980	91.79806	22	4.543427	0.7623377
ILMN_1813490	98.29992	19	7.338484	0.5779221
ILMN_1669450	107.5096	20	8.635606	0.3116883
ILMN_1733781	117.0067	24	6.604649	0.1090909
ILMN_1689646	140.5549	23	11.71546	0.005194805
ILMN_1677572	93.80432	28	4.636305	0.7064935
ILMN_1679678	93.89666	18	4.814046	0.7064935
ILMN_3307738	94.43328	25	4.333163	0.687013
ILMN_1751084	90.81383	16	5.321922	0.7922078
ILMN_2415393	87.4949	24	3.513468	0.8701299
ILMN_1718877	96.89194	22	5.835294	0.6220779
ILMN_1661616	92.96892	18	5.450156	0.7246753
ILMN_2333449	84.37418	27	4.062222	0.9194805
ILMN_1716925	137.0742	18	13.49259	0.01168831
ILMN_1718172	110.8429	23	5.969423	0.2233766
ILMN_1712896	107.4389	28	7.633357	0.312987
ILMN_1700081	73.53854	29	2.286294	1
ILMN_2201678	88.38631	17	6.749034	0.8506494
ILMN_1730670	152.4314	20	8.29867	0.001298701
ILMN_1712308	95.11092	18	5.051173	0.6688312
ILMN_1661566	119.9765	25	8.572193	0.08181818
ILMN_1737981	86.25513	17	5.407164	0.8961039
ILMN_1663569	106.2408	22	7.80344	0.3519481
ILMN_1679646	95.50916	29	5.095467	0.6623377
ILMN_1683146	2333.506	21	166.5522	0
ILMN_2134538	3979.187	23	243.5412	0
ILMN_1706013	11803.98	15	435.065	0
ILMN_1750278	10721.28	23	619.4328	0
ILMN_2073235	12215	24	602.0656	0
ILMN_3257030	449.9184	18	27.66185	0
ILMN_3176403	18974.16	18	563.525	0
ILMN_1735439	98.73587	20	4.10226	0.5636364
ILMN_3233968	86.7802	27	3.741336	0.8844156
ILMN_2091846	605.653	18	57.86861	0
ILMN_1746525	10683.61	23	705.1177	0
ILMN_2173835	3072.978	30	179.2644	0
ILMN_2234016	13959.82	23	644.4816	0
ILMN_1681871	210.7888	23	15.23553	0
ILMN_1696911	12747.43	18	988.3381	0
ILMN_2233401	104.0657	24	5.82088	0.4051948
ILMN_1740429	24776.12	23	831.2748	0
ILMN_1814823	25980.17	24	809.5087	0
ILMN_1702498	113.1553	21	7.778136	0.1701299
ILMN_2288070	113.4877	32	5.275744	0.1623377
ILMN_2401822	238.8057	28	9.589646	0
ILMN_1802347	93.83673	20	4.258423	0.7064935
ILMN_2401826	125.8575	19	5.987797	0.04285714
ILMN_1735918	111.6347	35	4.615056	0.212987
ILMN_1815933	133.1129	25	7.862689	0.01558442
ILMN_1811692	157.7367	16	9.574672	0
ILMN_1814573	190.6829	19	16.57693	0
ILMN_3246953	567.3901	28	42.05239	0
ILMN_1776552	129.7336	18	7.299282	0.03116883
ILMN_2353033	508.4331	23	29.57843	0
ILMN_1792190	88.73924	13	5.204271	0.8415585
ILMN_1752728	387.4549	18	22.84875	0
ILMN_2085362	89.86417	17	6.295624	0.812987
ILMN_1744914	136.3015	16	10.00848	0.01298701
ILMN_1704195	156.7503	28	7.407844	0
ILMN_1728540	216.0997	20	14.5401	0
ILMN_1669118	103.8257	21	7.076364	0.4077922
ILMN_1790228	111.2191	25	5.971011	0.2194805
ILMN_2306066	174.7479	25	9.024752	0
ILMN_3180722	137.5852	22	10.22242	0.007792208
ILMN_3268031	96.75816	20	5.253242	0.6272727
ILMN_1712894	87.02449	24	5.498628	0.8792208
ILMN_1725683	117.5941	18	12.54768	0.1038961
ILMN_2163906	89.12695	31	4.274954	0.8311688
ILMN_1678862	149.9297	11	13.02168	0.001298701
ILMN_1794659	94.76369	24	4.97622	0.6792208
ILMN_1653358	83.34024	20	2.852054	0.9402598
ILMN_1792072	245.0356	28	9.551509	0
ILMN_1773310	89.5812	33	3.687259	0.8233766
ILMN_2312228	146.6635	20	11.4972	0.001298701
ILMN_1761275	93.88716	27	4.876826	0.7064935
ILMN_1724236	145.8886	24	8.165035	0.001298701
ILMN_1741422	119.1817	21	7.637192	0.09220779
ILMN_1693152	84.17596	18	2.662384	0.9246753
ILMN_1878007	93.9538	24	3.844823	0.7051948
ILMN_1705352	112.005	21	9.608087	0.2025974
ILMN_1748836	149.9843	25	7.440731	0.001298701
ILMN_2154053	406.0757	20	27.71697	0
ILMN_2154052	179.2955	26	10.28425	0
ILMN_1773850	197.3063	21	18.60382	0
ILMN_2342515	105.8238	37	5.24457	0.3649351
ILMN_1774826	78.08709	23	3.782742	0.9831169
ILMN_1679640	1106.156	29	53.38973	0
ILMN_1704335	86.10225	27	3.360208	0.8974026
ILMN_2389273	409.1686	28	18.92082	0
ILMN_1738699	306.3643	28	18.23964	0
ILMN_1764022	97.74004	18	6.15186	0.5935065
ILMN_2345292	95.4649	29	4.615058	0.6623377
ILMN_1789463	107.5795	23	6.711007	0.3077922
ILMN_1781045	411.6873	21	11.09858	0
ILMN_1715301	1097.553	33	46.21286	0
ILMN_2398572	639.688	31	33.43321	0
ILMN_2289593	132.3439	21	6.271523	0.01818182
ILMN_1791580	80.84615	19	3.700119	0.9649351
ILMN_1665372	86.32982	19	4.421133	0.8948052
ILMN_2376050	103.5162	32	4.705433	0.4155844
ILMN_1725597	85.7021	17	4.724541	0.9012987
ILMN_1704286	706.0994	30	23.11943	0
ILMN_2235975	96.81632	27	4.83899	0.625974
ILMN_2309848	1299.598	12	94.31266	0
ILMN_1768812	379.6021	22	23.74276	0
ILMN_1786118	86.57448	19	3.610351	0.8883117
ILMN_2280548	86.51868	11	5.673178	0.8896104
ILMN_1796537	189.9672	29	11.22981	0
ILMN_1709032	127.8363	18	7.121789	0.03506494
ILMN_1686555	133.1092	13	13.09699	0.01558442
ILMN_2380801	130.648	20	11.06447	0.02727273
ILMN_1781207	104.8584	26	5.392351	0.3857143
ILMN_2249920	104.7982	27	4.013382	0.3857143
ILMN_1683786	713.1311	30	37.17121	0
ILMN_1670439	2107.312	21	110.2815	0
ILMN_2389935	229.0177	24	10.39787	0
ILMN_1696546	90.98643	20	4.684731	0.7857143
ILMN_2222065	111.8643	24	6.31015	0.2051948
ILMN_2105539	111.7011	24	7.741168	0.2116883
ILMN_1653711	114.7931	20	4.242825	0.1415584
ILMN_1703408	146.4733	22	9.267505	0.001298701
ILMN_1743367	76.39774	23	2.978472	0.9922078
ILMN_1798971	124.1601	23	9.19308	0.05324675
ILMN_1659297	99.32771	17	5.212554	0.5467532
ILMN_2108823	167.6022	22	11.96774	0
ILMN_1804351	96.94079	13	11.916	0.6194805
ILMN_1729368	128.9081	18	9.427413	0.03116883
ILMN_1704398	98.68388	30	4.450583	0.5688311
ILMN_1753207	108.7722	22	6.362276	0.2831169
ILMN_3306993	102.4298	22	4.736809	0.4571429
ILMN_1691846	113.3242	28	7.432559	0.1636364
ILMN_2344455	468.8899	27	18.34157	0
ILMN_2357809	113.1572	33	7.037325	0.1701299
ILMN_1759622	96.87031	27	5.465958	0.6233766
ILMN_2381753	1051.534	28	37.12349	0
ILMN_2381758	241.5162	23	17.88381	0
ILMN_1720422	309.7735	19	26.3878	0
ILMN_1738414	117.1737	27	5.795251	0.1090909
ILMN_2079890	110.0964	23	8.077996	0.2454545
ILMN_2394421	100.5774	11	7.486759	0.512987
ILMN_2287257	89.60738	14	4.435057	0.8207792
ILMN_1661703	128.6837	18	12.93331	0.03116883
ILMN_2127477	169.381	17	19.81128	0
ILMN_1697559	227.5185	16	17.02965	0
ILMN_2347949	1058.063	25	62.19676	0
ILMN_2261122	114.8446	19	7.802431	0.1415584
ILMN_2410783	110.8881	21	5.084889	0.2233766
ILMN_1765801	96.11636	21	3.802524	0.6441559
ILMN_1666910	84.81915	22	3.878555	0.9155844
ILMN_2405534	103.7947	14	8.715976	0.4077922
ILMN_1781672	109.9439	26	5.866581	0.2506494
ILMN_1665964	299.9858	29	12.40079	0
ILMN_1815758	90.66385	31	4.40849	0.7948052
ILMN_1728746	105.9258	26	6.976685	0.361039
ILMN_1805979	134.3754	12	10.42092	0.01428571
ILMN_1716182	102.4872	28	5.50278	0.451948
ILMN_2050109	259.2663	16	27.358	0
ILMN_2151281	475.1587	26	24.07148	0
ILMN_2046315	458.5041	18	46.73473	0
ILMN_1796458	4331.839	27	211.1009	0
ILMN_2395373	241.2813	27	9.318832	0
ILMN_1658965	114.2738	19	10.67037	0.151948
ILMN_2395375	232.0117	24	14.20187	0
ILMN_1660718	101.8736	24	6.670502	0.4714286
ILMN_1750029	127.3727	15	9.319191	0.03636364
ILMN_2175562	68.60513	7	5.676222	1
ILMN_1682403	127.2058	23	9.676827	0.03896104
ILMN_1683173	97.6062	21	5.119207	0.5961039
ILMN_1685881	128.6719	24	9.013382	0.03116883
ILMN_1685239	109.8637	26	6.960093	0.2519481
ILMN_1882938	116.7515	25	8.231337	0.1116883
ILMN_3195401	210.0625	25	12.52475	0
ILMN_3272074	212.7856	22	16.30879	0
ILMN_2161007	16503.6	22	648.5985	0
ILMN_1668713	107.466	31	5.868078	0.3116883
ILMN_2331701	91.30114	22	3.792838	0.7779221
ILMN_1761147	397.7074	14	24.29348	0
ILMN_1802633	81.86684	18	3.862078	0.9571428
ILMN_1659678	94.33465	20	5.36916	0.6896104
ILMN_1715551	103.3938	21	6.632672	0.4207792
ILMN_1801408	95.06912	24	5.151245	0.6688312
ILMN_1707571	105.4359	25	5.428182	0.3714286
ILMN_2215730	98.50242	18	6.526995	0.5753247
ILMN_1798681	96.08307	21	5.142508	0.6441559
ILMN_2159730	97.03849	29	3.98698	0.6168831
ILMN_1667362	97.48307	20	4.591558	0.6
ILMN_1798046	98.98398	11	7.808949	0.5519481
ILMN_1687090	100.7851	23	7.177323	0.5038961
ILMN_1673493	104.7586	23	4.980433	0.387013
ILMN_1660608	112.7029	32	4.307607	0.1857143
ILMN_1767503	94.65093	22	3.798892	0.6831169
ILMN_1709681	96.27542	22	5.701841	0.6402597
ILMN_1779742	92.63667	20	4.936309	0.7376623
ILMN_2324202	95.2065	23	3.722317	0.6675324
ILMN_1742195	91.45047	23	4.34277	0.7727273
ILMN_1784706	131.8118	18	9.390575	0.02207792
ILMN_1670606	85.0484	27	2.633453	0.9116883
ILMN_1800270	92.55296	17	5.384797	0.7376623
